Customer_Name,Scenario,Mother_SKU,Store Concept,Department,Sub Department,Class,Lab Grown,Price Bucket,week_starting_sunday,QUANTITY,NET_SALES_AMOUNT,Unit_Cost,prc_reg_wtd,dod,POS_SALE_AMOUNT,All_Other,Customer_Appreciation_Program,Discount_Other,Employee_Discounts,Exchange_Offer,Gift_with_Purchase,Loose_Diamonds_Discount,Military_Discounts,Online_only_Promo,Outlet_only_Promo,Price_Match,Promo_Bundle,Promo_Events_Clearence,Promo_Events_DOF,Promo_Other,Promo_WOW,GWP_6_Discount_type,GWP_8_Discount_type,prc_prm_wtd,PriceBaseUnits,PromoPrice,XMas,XMasB1,XMasB2,XMasB3,XMasB4,Thanks,ThanksB1,ThanksB2,Columb,Labor,FatherB1,Memo,Mother,MotherB1,EasterB1,Vday,VdayB1,Bluenile_Vol,Jerad_Vol,Bluenile_DoD,Jerad_DoD,Bluenile_Price,Jerad_Price
333333_1,B2C,ENG20,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,High,3/13/2022,1,3759,3665.22,4699,0.200042562,4699,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3759,8.455104999,8.231908244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.278059161,0.216045967,5967.73,4933.95
333333_1,B2C,ENG20,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,High,3/27/2022,4,16258.54,2067.56,4699,0.135,18796,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4064.635,8.455104999,8.310079227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.14715,0.14985,4558.03,5779.77
333333_1,B2C,ENG20,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,High,04-03-2022,0,0,3148.33,4699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4699,8.455104999,8.455104999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3336.29,3195.32
333333_1,B2C,ENG20,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,High,04-10-2022,0,0,3101.34,4699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4699,8.455104999,8.455104999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2819.4,3900.17
333333_1,B2C,ENG20,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,High,4/17/2022,1,3994.15,2960.37,4699,0.15,4699,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3994.15,8.455104999,8.29258607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.126,0.1125,5450.84,5450.84
333333_1,B2C,ENG20,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,High,4/24/2022,1,3998.27,2537.46,4699,0.149123218,4699,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3998.27,8.455104999,8.293617047,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.117807342,0.09543886,4135.12,4605.02
333333_1,B2C,ENG20,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,High,05-01-2022,0,0,3618.23,4699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4699,8.455104999,8.455104999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5121.91,5356.86
333333_1,B2C,ENG20,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,High,5/22/2022,1,4230,3383.28,4699,0.09980847,4699,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4230,8.455104999,8.349957272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.098810385,0.089827623,5121.91,2960.37
333333_1,B2C,ENG20,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,High,5/29/2022,0,0,3242.31,4699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4699,8.455104999,8.455104999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5732.78,3336.29
333333_1,B2C,ENG20,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,High,6/19/2022,0,0,2490.47,4699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4699,8.455104999,8.455104999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6437.63,5544.82
333333_1,B2C,ENG20,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,High,6/26/2022,0,0,3665.22,4699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4699,8.455104999,8.455104999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6249.67,6249.67
333333_1,B2C,ENG20,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,High,7/17/2022,0,0,3427.926667,4632.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4632.333333,8.44081598,8.44081598,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6485.266666,5280.86
333333_1,B2C,ENG20,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,High,7/24/2022,0,0,3705.866667,4632.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4632.333333,8.44081598,8.44081598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5883.063333,4400.716666
333333_1,B2C,ENG20,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,High,08-07-2022,1,3994.15,3618.23,4699,0.15,4699,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3994.15,8.455104999,8.29258607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.1125,0.1965,5497.83,3336.29
333333_1,B2C,ENG20,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,High,8/14/2022,0,0,3383.28,4699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4699,8.455104999,8.455104999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2819.4,6343.65
333333_1,B2C,ENG20,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,High,8/28/2022,0,0,3571.24,4699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4699,8.455104999,8.455104999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2913.38,5450.84
333333_1,B2C,ENG20,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,High,09-04-2022,0,0,2114.55,4699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4699,8.455104999,8.455104999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6249.67,5403.85
333333_1,B2C,ENG20,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,High,09-11-2022,0,0,3524.25,4699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4699,8.455104999,8.455104999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4323.08,3054.35
333333_1,B2C,ENG20,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,High,9/18/2022,1,4299,2678.43,4699,0.085124495,4699,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4299,8.455104999,8.366137716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.114066823,0.053628432,3900.17,5591.81
333333_1,B2C,ENG20,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,High,9/25/2022,1,3994.15,3242.31,4699,0.15,4699,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3994.15,8.455104999,8.29258607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.1425,0.168,4511.04,5920.74
333333_1,B2C,ENG20,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,High,10/16/2022,1,3129.98,3007.36,4699,0.333905086,4699,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3129.98,8.455104999,8.048781894,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.400686103,0.410703256,4088.13,5873.75
333333_1,B2C,ENG20,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,High,10/23/2022,2,7998,3477.26,4699,0.148967866,9398,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3999,8.455104999,8.293799609,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.096829113,0.150457545,4323.08,6437.63
333333_1,B2C,ENG20,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,High,10/30/2022,0,0,2349.5,4699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4699,8.455104999,8.455104999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4229.1,5638.8
333333_1,B2C,ENG20,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,High,11-06-2022,0,0,3430.27,4699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4699,8.455104999,8.455104999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4182.11,4886.96
333333_1,B2C,ENG20,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,High,11/20/2022,0,0,3477.26,4699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4699,8.455104999,8.455104999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4933.95,3148.33
333333_1,B2C,ENG20,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,High,11/27/2022,2,7359,2725.42,4699,0.216961056,9398,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3679.5,8.455104999,8.210532152,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0.277710152,0.23431794,3665.22,5450.84
333333_1,B2C,ENG20,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,High,12-04-2022,3,11787,3101.34,4699,0.163864652,14097,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3929,8.455104999,8.27614022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.158948712,0.10815067,3101.34,5920.74
333333_1,B2C,ENG20,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,High,12-11-2022,0,0,2772.41,4699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4699,8.455104999,8.455104999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6390.64,6390.64
333333_1,B2C,ENG20,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,High,12/18/2022,3,12698,3383.28,4699,0.099240973,14097,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4232.666667,8.455104999,8.350587491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.098248563,0.068476271,6578.6,2866.39
333333_1,B2C,ENG20,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,High,01-08-2023,0,0,3054.35,4699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4699,8.455104999,8.455104999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5873.75,3101.34
333333_1,B2C,ENG20,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,High,1/15/2023,0,0,3195.32,4699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4699,8.455104999,8.455104999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4933.95,5779.77
333333_1,B2C,ENG20,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,High,1/22/2023,2,7518.4,2349.5,4699,0.2,9398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3759.2,8.455104999,8.231961448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.278,0.154,6390.64,4933.95
333333_1,B2C,ENG20,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,High,2/19/2023,1,3801.68,3007.36,4699,0.190959779,4699,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3801.68,8.455104999,8.243198353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.120304661,0.126033454,3289.3,5779.77
333333_1,B2C,ENG20,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,High,2/26/2023,1,3994.15,2725.42,4699,0.15,4699,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3994.15,8.455104999,8.29258607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.171,0.096,4886.96,6014.72
333333_1,B2C,ENG20,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,High,03-05-2023,1,4229.1,2161.54,4699,0.1,4699,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4229.1,8.455104999,8.349744483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.064,0.071,5732.78,5685.79
333333_1,B2C,ENG20,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,High,03-12-2023,1,3994.15,2396.49,4699,0.15,4699,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3994.15,8.455104999,8.29258607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0.093,0.09,4933.95,5074.92
333333_1,B2C,ENG20,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,High,3/19/2023,0,0,2960.37,4699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4699,8.455104999,8.455104999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3759.2,6014.72
333333_1,B2C,ENG20,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,High,3/26/2023,0,0,2866.39,4699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4699,8.455104999,8.455104999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5638.8,3054.35
333333_1,B2C,ENG20,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,High,04-02-2023,1,4699,1926.59,4699,0,4699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4699,8.455104999,8.455104999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,6249.67,3712.21
333333_1,B2C,ENG20,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,High,4/23/2023,0,0,3665.22,4699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4699,8.455104999,8.455104999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5873.75,3101.34
333333_1,B2C,ENG21,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,Low,1/31/2021,19,25298.35,927.8836842,1572.684211,0.153363341,29881,1,4,4,0,0,0,0,0,0,0,0,1,2,0,10,2,1,1,1331.492105,7.360539127,7.194055476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,18,0.191704176,0.187103276,943.6105266,1619.864737
333333_1,B2C,ENG21,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,Low,2/28/2021,6,8012.27,1088.573333,1432.333333,0.067690249,8594,1,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1335.378333,7.267060095,7.196969926,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,5,0.094089446,0.072428566,1346.393333,1962.296666
333333_1,B2C,ENG21,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,Low,03-07-2021,22,27763.06,929.7766636,1387.726364,0.090629604,30529.98,3,8,0,0,0,0,0,1,3,0,0,0,4,0,0,0,0,0,1261.957273,7.235421977,7.140419186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,15,0.083379236,0.063440723,1082.426564,1401.603628
333333_1,B2C,ENG21,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,Low,3/21/2021,16,19505.63,887.65415,1305.37375,0.066089788,20885.98,1,3,1,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,1219.101875,7.174244677,7.105869699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,20,0.040314771,0.077325052,809.331725,1109.567688
333333_1,B2C,ENG21,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,Low,3/28/2021,16,19017.87,963.7098625,1302.310625,0.087301561,20836.97,1,3,0,1,0,0,0,3,3,0,0,2,0,0,0,0,2,0,1188.616875,7.17189537,7.08054562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,0.065476171,0.090793623,1393.472369,1653.934494
333333_1,B2C,ENG21,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,Low,4/25/2021,21,25207.45,952.6333333,1360.904762,0.117972987,28579,1,5,6,0,0,0,0,0,6,0,1,0,0,5,0,1,0,0,1200.354762,7.215905024,7.090372427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,22,0.109714878,0.128590556,1823.612381,1320.077619
333333_1,B2C,ENG21,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,Low,6/13/2021,12,14948.1,666.1666667,1332.333333,0.065042532,15988,0,6,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1245.675,7.19468707,7.127432831,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,17,0.052684451,0.083254441,1332.333333,1518.86
333333_1,B2C,ENG21,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,Low,7/18/2021,8,9942,1000.23,1299,0.04330254,10392,0,4,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1242.75,7.169350017,7.125081945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0.045900692,0.043735565,1117.14,1156.11
333333_1,B2C,ENG21,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,Low,7/25/2021,14,17084.27,778.2771429,1341.857143,0.09058501,18786,0,3,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,1220.305,7.201809861,7.106856106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,0.084244059,0.100549361,1878.6,872.207143
333333_1,B2C,ENG21,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,Low,8/22/2021,12,15587.92,805.203975,1364.7525,0.04818395,16377.03,0,4,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1298.993333,7.218728372,7.169344885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,0.038065321,0.053966024,1842.415875,1828.76835
333333_1,B2C,ENG21,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,Low,10-10-2021,5,6275,933.67,1279,0.01876466,6395,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1255,7.153833802,7.134890852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.013135262,0.024581705,869.72,895.3
333333_1,B2C,ENG21,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,Low,10/17/2021,14,19314.07,1108.231607,1477.642143,0.066366349,20686.99,0,5,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,1379.576429,7.29820295,7.229531795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,0.090258235,0.053093079,1566.300672,1300.325086
333333_1,B2C,ENG21,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,Low,10/31/2021,8,9249.48,930.1103375,1274.12375,0.092564596,10192.99,0,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1156.185,7.150013966,7.052881071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0.094415888,0.121259621,1745.549538,930.1103375
333333_1,B2C,ENG21,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,Low,11/21/2021,25,33294.44,937.33,1399,0.048050322,34975,0,3,2,0,0,12,0,1,0,0,3,0,0,0,0,3,0,12,1331.7776,7.243512975,7.19426987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,33,0.05525787,0.038440258,1440.97,1007.28
333333_1,B2C,ENG21,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,Low,01-02-2022,8,8463.38,497.1495,1242.87375,0.148809362,9942.99,1,3,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1057.9225,7.125181518,6.964062358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.144345081,0.203868826,1218.016275,1740.02325
333333_1,B2C,ENG21,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,Low,01-09-2022,5,7710.15,879.27,1659,0.070506329,8295,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1542.03,7.41397029,7.340855009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0.061340506,0.092363291,1459.92,1841.49
333333_1,B2C,ENG21,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,Low,1/30/2022,10,11934.99,1046.43,1359,0.121781457,13590,0,2,1,0,1,1,0,0,0,0,2,0,0,0,2,0,0,0,1193.499,7.214504414,7.084644608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,0.138830861,0.110821126,1182.33,1413.36
333333_1,B2C,ENG21,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,Low,2/13/2022,25,28672.94,619.93,1319,0.130464291,32975,2,3,3,0,0,0,0,1,5,0,3,0,0,18,0,2,0,1,1146.9176,7.184629153,7.044833275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,29,0.110894647,0.090020361,883.73,936.49
333333_1,B2C,ENG21,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,Low,2/27/2022,14,16681.33,597.54,1299,0.08273782,18186,0,3,0,0,0,0,0,0,1,0,7,0,0,1,0,0,0,0,1191.523571,7.169350017,7.082988079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,0.090184224,0.07363666,935.28,1701.69
333333_1,B2C,ENG21,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,Low,3/20/2022,13,16760.29,605.3192308,1345.153846,0.041557157,17487,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1289.253077,7.204263669,7.16181832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0.035739155,0.027843295,941.6076922,1062.671538
333333_1,B2C,ENG21,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,Low,05-08-2022,10,11376.52,571.56,1299,0.124209392,12990,0,3,3,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,1137.652,7.169350017,7.036721768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0.145324989,0.105577983,779.4,1350.96
333333_1,B2C,ENG21,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,Low,5/15/2022,13,16068.29,797.1287615,1306.768462,0.054138247,16987.99,0,2,0,0,0,0,0,2,1,0,3,0,0,0,0,1,0,0,1236.022308,7.175312545,7.119653686,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,11,0.073086633,0.058469307,1228.362354,1751.069739
333333_1,B2C,ENG21,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,Low,06-05-2022,10,12635.1,990.86,1339,0.056377894,13390,0,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1263.51,7.199678346,7.141648841,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,0.042847199,0.046229873,1566.63,1419.34
333333_1,B2C,ENG21,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,Low,06-12-2022,8,10192.2,549.6,1374,0.072762009,10992,0,1,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,1274.025,7.225481473,7.149936459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0.07785535,0.075672489,1841.16,838.14
333333_1,B2C,ENG21,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,Low,07-03-2022,7,8670.37,556.0185714,1356.142857,0.086656484,9493,1,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,1238.624286,7.212399815,7.121756596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0.102254651,0.056326715,1369.704286,1573.125714
333333_1,B2C,ENG21,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,Low,07-10-2022,5,6344.99,910.14,1379,0.079769398,6895,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1268.998,7.229113878,7.145982892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0.091734808,0.082960174,1061.83,1613.43
333333_1,B2C,ENG21,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,Low,7/31/2022,4,5241.16,825.77645,1423.7525,0.079692573,5695.01,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1310.29,7.261051271,7.178003766,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,0.091646459,0.070129464,1381.039925,1822.4032
333333_1,B2C,ENG21,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,Low,8/21/2022,7,8283.2,1008.954286,1327.571429,0.108662434,9293,0,8,1,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,1183.314286,7.191106559,7.076074497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0.129308296,0.110835683,1858.600001,1672.740001
333333_1,B2C,ENG21,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,Low,10-02-2022,8,8742.06,691.93855,1192.9975,0.084023646,9543.98,0,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1092.7575,7.084224327,6.996459597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0.073100572,0.113431922,1383.8771,1121.41765
333333_1,B2C,ENG21,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,Low,10-09-2022,12,15708.1,1007.28,1399,0.064325709,16788,1,2,1,0,0,0,0,0,0,0,4,1,0,0,0,0,1,1,1309.008333,7.243512975,7.177025132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,12,0.079763879,0.086839707,1496.93,1035.26
333333_1,B2C,ENG21,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,Low,11/13/2022,9,11296.15,1043.765556,1321.222222,0.050025229,11891,0,1,1,0,0,3,0,0,0,0,2,0,0,0,3,2,0,3,1255.127778,7.186312513,7.134992661,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,13,0.063532041,0.067534059,1479.768889,898.431111
333333_1,B2C,ENG21,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,Low,12/25/2022,14,13923.75,913.9382857,1142.422857,0.12943481,15993.92,0,0,3,0,0,0,0,0,1,0,2,0,6,8,0,0,0,0,994.5535714,7.040906599,6.902293965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,0.169559601,0.126846114,1165.271314,1519.4224
333333_1,B2C,ENG21,Mall+Off-Mall,Engagement,Complete,3 Stone,mined,Low,01-01-2023,11,12308.32,940.3615909,1253.815455,0.107573465,13791.97,0,4,1,0,0,0,0,0,2,0,2,0,3,0,0,0,0,0,1118.938182,7.133946545,7.020135463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,0.068847018,0.068847018,1391.735155,1015.590519
